global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
541.8545983442854	0.4265538815159289	0.1819482138363051	293606.4057468468	806.4789298053724	-2.3816892925422053	5.67244388621019	650408.2642200189	543.3523452037647	0.0704590093464503	295231.7710384311	0.0049644719980831	574.5509269439877	433.4821109009515	0.990462	17.110682	0.2374802499999999	0.153053	0.0432542513	0.0707822084	-0.0593212209	0.02034632	-0.1241539206	0.0092435708	0.0083009255	0.0051187583	0.1001605975	-0.0226362823	0.0959619304	0.1051908476	-0.0987213152	-0.1195819554	-0.0363249398	-0.0173480405	-0.0370501226	-0.1380392988	-0.0184070494	-0.1031324391	0.0093665307	0.0174019621	0.0149357298	0.0463392297	-0.0433695917	-0.1129556916	-0.0195491682	0.0170600338	0.0396527685	0.0581429503	0.0524680451	0.0282787671	-0.0032599961	-0.0046212087	0.0404715799	0.1024046659	0.0395478032	0.0234524713	-0.1291798111	0.0115789145	0.0973672845	0.0276632942	0.0249221542	-0.0249247573	-0.0653087869	0.1470533844	0.1025125221	-0.0469005461	-0.0710506307	-0.0896180135	-0.033413772	-0.0878117348	-0.0302756174	0.1470965177	0.052551999	0.1140411431	-0.0077544078	0.0661128279	-0.0134004841	-0.0559099957	0.083034215	0.016481279	0.0141334304	-0.0978748872	-0.0511159514	-0.0457941787	-0.0183888178	-0.0078000436	0.0742519516	-0.117110488	-0.0198815471	-0.0489406981	0.0309309047	-0.0715255725	-0.006945847	-0.0924840891	0.0681636783	-0.0507582682	0.0724680519	-0.0739476345	-0.0057610671	-0.0720393875	-0.0212684136	0.0322095133	0.0416314914	0.0275782951	-0.1295828324	-0.0852205558	0.0027862274	0.0683220099	0.0329622776	0.0360303004	0.0949286894	-0.1607482538	0.0177017826	-0.0474399249	-0.0280342601	-0.0510171575	-0.0257187985	0.005708877	-0.1088589244	-0.0101222489	0.0284022911	0.0733051911	-0.1299865118	-0.0160823985	0.0717443395	0.0989449463	0.0193915285	-0.0952676342	-0.0554036926	0.0743244578	0.00340655	0.03366875	0.0011335847265624	1.16045829025e-05	0.101403	-0.002792	0.010282568409	7.795264000000017e-06	-1.10988	-0.0226899999999998	0.0005148360999999	1.2318336144	-0.0111774	-0.0028574000000001	0.00012493427076	8.164734760000572e-06	-0.00312746	0.00070919	5.029504561000002e-07	9.781006051599998e-06	0.00116188	0.0	0.0	1.3499651343999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
543.8781783241486	2.023579979863257	4.09487593490338	295803.4728571944	810.8874389730781	4.408509167705688	19.4349530817451	657538.4386843175	544.6413846706654	1.2890394669007037	296634.2378959797	1.6616227472276504	575.9544722972643	438.75581795915343	1.084007	18.726707	0.20479735	0.114131	0.0573135971	0.1227377094	-0.0206948317	0.0810376184	-0.1091116813	-0.0161826892	0.0081000548	0.0263893488	-0.0058019693	0.019126578	0.068289067	0.107621712	-0.1185548563	0.0136746834	-0.0895413407	-0.08415212	-0.0197588139	-0.0434113011	0.0710036933	-0.0628841765	-0.050062339	0.0512651432	0.0534850622	-0.0176390834	-0.0428489011	0.1212318221	0.0420634925	0.014923313	-0.0460522658	0.0602068724	0.0052915406	-0.0612094097	0.0145406304	0.0274284455	-0.0867903483	-0.0162615181	-0.0275164208	-0.0311175805	0.0599319052	-0.0459397872	0.0026239011	-0.0390372388	-0.0521545621	-0.0619991729	-0.0554686746	-0.0574237391	0.0102106683	-0.0639343096	-0.0673835856	-0.005784308	0.002423693	-0.0624443573	-0.0335276449	0.1507817987	-0.0703563402	0.0914881671	0.0408613436	0.0289161439	-0.0169496313	-0.0076011501	0.0398433516	0.0953310515	0.0370609587	0.0005828938	-0.1260512609	0.0888862802	-0.0855593429	-0.0387221639	-0.0941137823	0.0100174323	0.0084200407	-0.1373799591	0.0306512983	-0.0005212922	-0.1139744685	-0.0261120341	-0.1164510339	0.0212171548	0.0216139644	-0.099491739	0.0453423834	-0.0947360322	-0.0415468706	-0.0715127115	0.0573593374	0.0436954227	-0.1632970092	-0.1575887541	-0.0268507021	0.0822525129	0.0496078596	0.0286179337	0.0651665501	-0.0772269541	0.0048573436	-0.0032612949	-0.0126063128	0.0125728218	0.0654887603	-0.0666922923	-0.0144621857	0.0018392161	-0.0187929201	-0.0424828104	-0.0140025494	-0.0682124697	0.0103499527	-0.0713669998	0.0177231056	-0.0964747338	-0.0510538654	0.0788362905	0.0196339	0.0162273499999999	0.0002633268880224	0.00038549002921	0.104702	0.003299	0.010962508804	1.0883401000000069e-05	-1.12311	-0.01323	0.0001750329	1.2613760721	-0.0131071	-0.0019296999999999	0.00017179607041	3.723742089999998e-06	-0.00256528	0.0005621799999999	3.160463523999998e-07	6.5806614784e-06	0.00211082	0.0009489399999999	9.004871235999998e-07	4.455561072399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
544.4395774308805	0.5613991067318693	0.3151689570393408	296414.4534731157	810.7335801205754	-0.153858852502708	0.02367254649345	657288.9379351255	544.6946524025396	0.0532677318742571	296692.2643559235	0.0028374512590277	575.8918904127926	443.4801170674477	0.903658	15.611094	0.1291506	0.0823953	0.0281271765	0.1618674815	0.0126580905	0.0598073536	-0.1158037279	-0.0102753154	-0.0005479889	0.0386486851	-0.0280239413	0.0138792288	0.0449326457	0.1222230003	-0.1193298185	-0.0041416008	-0.0209862576	-0.0228767305	-0.0594006019	-0.0364177433	0.099130265	-0.1057859775	-0.0081180043	0.0062077248	0.0062138178	-0.0176652303	-0.1040567174	0.0714413106	0.0938107014	0.0163555931	-0.0409117333	0.1300889646	0.0320197933	0.0484927801	-0.0169525536	0.0692128856	0.1043286054	-0.0007559968	-0.0859324972	0.0231382941	-0.059859291	0.048450949	0.0313036008	-0.0562403678	0.1203055685	-0.044102337	-0.0327459891	0.0674277053	-0.0125767723	0.0532396731	-0.1841409322	-0.0791801075	-0.0109534973	-0.0543185081	-0.0302930498	0.1749676686	-0.0509682071	0.0603264156	0.0311381654	0.0966290278	0.1252591586	-0.0630964324	-0.0482142704	0.0757304503	0.1118367773	0.0153696854	0.0434011777	-0.0572359303	-0.0605265229	-0.0932806587	-0.0845310118	-0.044374014	0.0201909063	0.0764774361	-0.0236598533	-0.0154273077	-0.026746911	-0.0056794264	-0.0960718061	0.0400445353	0.17107561	-0.0170170673	-0.0141730293	0.0279591363	-0.1128677151	-0.0163017273	0.0430412693	0.0556414782	-0.171381537	-0.1711290587	-0.0358752649	0.1082553646	0.0120406567	0.0443225614	0.0431669646	-0.0392272053	0.0758933132	0.1206567199	0.0124207087	0.0494969353	0.0375140817	-0.0282551629	-0.0355712743	0.0328677902	0.001275548	0.0479801833	0.0193688794	-0.0551686728	-0.008741442	0.1213723964	0.0160498375	-0.0975763397	-0.0465784425	0.0830033923	0.0195404	-9.349999999999983e-05	8.742249999999969e-09	0.00038182723216	0.0943764	-0.0103256	0.00890690487696	0.00010661801536	-1.20151	-0.0784	0.00614656	1.4436262801000002	-0.013401	-0.0002938999999999	0.000179586801	8.637720999999984e-08	-0.00262211	-5.68299999999999e-05	3.2296488999999892e-09	6.8754608521e-06	0.00165492	-0.0004558999999999	2.0784480999999978e-07	2.7387602064e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
545.0675370499952	0.6279596191146766	0.3943332832386497	297098.61994574784	811.076397701023	0.3428175804475586	0.1175238934639183	657844.922907668	545.2437821702673	0.5491297677276634	297290.7819953379	0.3015435018046375	576.3116349654035	448.5210587639724	1.027193	17.745222	0.0916569000000001	0.0575461	0.0631953327	0.1871121828	-0.0091989215	0.0396013803	-0.050811053	-0.0038179284	-0.0010049319	0.0229120261	-0.0397314068	0.0417300553	0.0679720371	0.1418265624	-0.1401090816	0.0251764205	-0.054451958	-0.0771309503	0.0053805929	-0.0102118438	-0.100791556	-0.0438499813	-0.0819701284	0.0318170348	0.058294927	-0.0149790026	-0.0286713495	0.0494993298	0.1068318026	-0.0110622703	-0.0743254816	0.1986234203	0.0561933562	-0.005397492	-0.0768206093	0.0763548015	-0.1100580443	-0.0199252132	0.1272198873	0.0246441726	-0.0930172346	0.0536103922	0.1120254702	0.0214848298	-0.1101796526	0.0185261861	0.1110766476	-0.0331444597	-0.0398463093	-0.0532856118	0.0782373974	0.0550420792	0.0105918336	-0.0700282533	-0.0654638492	0.2193462865	-0.0761255733	0.0290515496	0.0699300696	-0.0412344294	0.0208719177	0.0603881005	0.0478011319	0.0462667156	0.1421882198	-0.0984909168	0.0007736935	-0.0246245781	0.0370202892	-0.0567615847	-0.1054519158	-0.0277155695	0.0556716836	-0.138960817	-0.0527379786	-0.1103116504	-0.0330111939	-0.0276892826	-0.0863544427	-0.0274417441	0.0302108375	-0.098962284	0.1180654913	0.0554813491	-0.0694849691	0.0397037077	0.0546909163	0.0543359949	-0.1684584749	-0.1649257449	-0.0006951024	0.0906635393	0.029845896	0.0470591985	0.074730225	-0.0256792778	0.0204765096	-0.0269870398	-0.0683188842	0.0875927676	-0.0924924523	-0.0337834681	-0.0209018695	0.0261450158	-0.0319036362	-0.0165299637	0.0635583249	-0.0763599151	0.0263189377	-0.0513918946	0.0143721814	-0.0985712473	-0.0419884337	0.0868075413	0.0195627	2.2299999999999404e-05	4.972899999999734e-10	0.0003826992312899	0.111784	0.0174075999999999	0.0124956626559999	0.0003030245377599	-1.1479	0.0536100000000001	0.0028740321	1.3176744099999995	-0.0132031	0.0001978999999999	0.00017432184961	3.916440999999965e-08	-0.00262211	0.0	0.0	6.8754608521e-06	0.00186936	0.00021444	4.59845136e-08	3.4945068096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
543.3947930499713	-1.6727440000238405	2.798072489615757	295277.9011138212	807.749211011855	-3.327186689168002	11.07017126457673	652458.7878902742	544.8078913832899	-0.4358907869774384	296815.63851350656	0.1900007781718106	576.0417615612236	450.03074499063865	1.063287	18.368765	0.1349572	0.0659137	0.0287855244	0.1479907056	-0.020232962	0.0589534241	0.0787912804	0.0174476487	-0.0070098229	0.0198158492	0.0365497615	0.0200178813	0.0371991191	0.1081684424	-0.1416751819	0.0427948295	-0.0849388168	-0.0609457033	-0.0151987776	0.0312341177	-0.0351376952	-0.0362985068	-0.0913051401	0.0356498601	0.0883568879	0.0552120478	-0.0944520349	0.0701794306	0.0832179082	-0.0491274405	-0.0554726136	-0.008840123	0.0239417584	-0.0170460899	-0.1016779597	-0.0648465409	-0.0577730075	0.0096404418	-0.0246505904	-0.0048477924	-0.0448649659	-0.0298434114	-0.0279679313	0.0478087988	0.0239085466	0.0015671631	0.0405326333	-0.0257778064	-0.0243332667	-0.0051027414	-0.0716971781	-0.012116125	-0.0008465601	-0.0263625481	-0.0511942537	0.1570943833	-0.1291575362	0.1050858575	0.0459384057	-0.0191164786	-0.0565536202	0.0002265849	0.0044410317	0.0723307192	0.1514028467	0.0060326273	-0.0043906593	-0.06143666	-0.0956196712	-0.0732181864	-0.1130111806	0.000529724	-0.0766144346	0.0771566179	0.0399574162	0.0212719006	0.0014261012	-0.0081640106	0.06749055	0.0090004998	-0.0564182751	-0.0568281959	-0.0055491662	0.0975746798	0.0022793371	-0.0567701992	0.040565151	0.0488334935	-0.1369457339	-0.1815728005	-0.0070038963	0.0859423409	-0.0015390923	-0.0020271919	0.0350011814	-0.0843935995	0.0445981661	0.0983862726	-0.1591441951	-0.0669678258	0.0064517553	-0.0172483935	0.0610085292	-0.0200232394	-0.0135637156	0.0631207446	0.1280747342	-0.0882482031	-0.0158570667	-0.0127709176	0.0126905962	-0.0994583687	-0.0372951309	0.090232103	0.0305974	0.0110347	0.00012176460409	0.00093620088676	0.0916205	-0.0201635	0.0083943160202499	0.00040656673225	-1.1694	-0.0215	0.00046225	1.36749636	-0.0121568	0.0010463	0.00014778778624	1.09474369e-06	-0.00223767	0.0003844399999999	1.4779411359999986e-07	5.007167028900001e-06	0.00165492	-0.00021444	4.59845136e-08	2.7387602064e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
542.9190661917912	-0.4757268581801099	0.2263160435939184	294761.11243456654	815.1008315399542	7.351620528099261	54.04632438917046	664389.3655771249	544.9731366814246	0.1652452981347778	296995.71970439074	0.0273060085556516	577.2438908587914	451.43779152406086	1.019376	17.61017	0.1489434999999999	0.0724680999999999	0.0504182983	0.0987860857	-0.0314915324	0.1017839839	0.0363376766	-0.0338279969	0.025408817	0.0328511224	-0.0593073065	0.0321482151	0.0603884972	0.1386533348	-0.0804570195	0.0293999305	-0.0771729972	-0.0816015704	0.0033611907	-0.0735158237	0.0487078504	-0.002846411	-0.050606809	0.0014757752	0.0885955903	-0.010405195	0.0050683709	-0.0180565371	0.0688239808	-0.0061704495	-0.0337023436	-0.0239524966	0.0229334692	-0.0097787942	-0.0059866002	-0.0430070435	-0.0560322742	0.0716541338	0.1042117553	0.0856558617	0.0116304168	-0.0276845545	-0.0641403801	0.0729915709	-0.0780857203	-0.0068157552	0.0022849511	0.0594767394	-0.0513633118	0.0931289302	0.1102516313	-0.0265393823	0.0127431754	-0.0549903229	0.0252212136	0.1382531374	-0.0914636349	0.066581119	0.1185750947	0.0811195748	0.0027492332	-0.0686326801	-0.0180496243	0.1118265976	0.0373540741	-0.0137602668	-0.0688260471	-0.0342603658	-0.0187648554	-0.0554180332	-0.031116799	-0.0229815177	0.0926208856	0.0241092811	-0.0120273335	0.0236890021	0.0999383419	-0.060114737	0.0377273349	0.0027930573	-0.0271791821	0.0863605124	0.0983587084	0.1238599131	0.0845558817	0.0384816614	0.0532020487	0.0542756643	-0.1626123145	-0.1616009673	-0.0191026939	0.0675150464	0.0470898831	-0.0127356438	0.0538481559	-0.0441699018	-0.0096795654	0.0207146319	-0.0681860745	0.0561930702	0.0464833736	-0.0959974944	0.0659970256	-0.0009972518	0.006949441	0.0645624512	0.0720965878	-0.0991054232	0.0442078368	0.0276040062	0.0110055415	-0.1002367339	-0.0325100797	0.0932621027	0.0195194	-0.011078	0.000122722084	0.00038100697636	0.100833	0.0092125	0.010167293889	8.487015625000022e-05	-1.11815	0.05125	0.0026265625	1.2502594225	-0.0128249	-0.0006680999999999	0.00016447806001	4.4635760999999946e-07	-0.00268349	-0.00044582	1.987554724e-07	7.201118580100001e-06	0.00208906	0.0004341399999999	1.8847753959999978e-07	4.364171683599999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
542.4806944686408	-0.4383717231504533	0.1921697676578977	294285.3038711788	809.4658500328593	-5.634981507094949	31.753016585302063	655234.9623694194	544.6468087529706	-0.3263279284540203	296640.14628479496	0.1064899168890922	576.4566372034287	440.7434970641716	1.026356	17.730761	0.0727269999999999	0.0386751	0.0312779609	0.08539874	-0.0697759245	0.0707291863	-0.0779731756	-0.0001994011	-0.0264036175	0.0092654988	0.0257775299	0.0083454201	0.0389945131	0.0906280078	-0.1271025424	0.0405137821	-0.0950070163	-0.0079695451	0.082432752	0.0520947563	0.0403488394	-0.144908564	-0.0587142506	0.0817814804	0.0407907687	-0.0026071237	-0.0983719119	0.014982287	0.0381487737	-0.0653042719	-0.0547578701	0.0060160145	-0.0448917025	-0.0626408507	0.0247628483	-0.090897256	-0.0008809344	0.0261137385	0.0037797519	-0.0238843109	-0.057767698	0.0319319694	0.0104416108	-0.0724040594	0.0260953756	0.0100829037	0.024852039	-0.0095455801	0.0203481079	0.1334409931	0.1223330545	0.112837779	-0.0031176762	-0.0115084918	-0.0456070969	0.1094332747	-0.0985180818	0.1043814534	0.0551118284	-0.0443278071	0.1176493846	-0.0533614471	-0.0584897802	0.0212350694	0.1268642745	0.0310093459	-0.0715002003	-0.068936694	-0.1041062788	-0.0690648179	-0.0644756834	-0.0275387638	-0.094281273	-0.0196823932	0.0095963873	-0.0610082075	0.1228521501	0.0571673287	0.0826649839	-0.0075733068	-0.0034373799	0.0452665784	-0.006597848	-0.0193163075	-0.0434193279	-0.0085352163	0.0437320572	0.0499449364	-0.1366989529	-0.1728605411	-0.0182835227	0.0852085611	0.0073503143	-0.0319076152	-0.0106785162	-0.0468635217	0.021550725	0.1304633331	0.0478115445	0.0441941638	-0.1349507241	0.0054920159	0.0439287167	-0.0511757351	-0.019601846	0.106691012	0.0640722459	0.0671371907	-0.033579745	0.028487591	0.009317478	-0.1009054916	-0.0276450517	0.0958842909	0.0193763	-0.0001431	2.0477610000000048e-08	0.00037544100169	0.0877966	-0.0130364	0.00770824297156	0.00016994772496	-1.12971	-0.01156	0.0001336336	1.2762446841	-0.0130987	-0.0002737999999999	0.00017157594169	7.496643999999966e-08	-0.0026106	7.289000000000037e-05	5.312952100000053e-09	6.815232359999999e-06	0.001476	-0.0006130599999999	3.758425635999997e-07	2.1785760000000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
542.3571376280199	-0.1235568406208358	0.0152662928642026	294151.26473605895	811.8198288974208	2.3539788645615545	5.541216494802505	659051.4345910377	544.3479075795614	-0.2989011734092628	296314.6444862467	0.0893419114654342	576.3582056252714	441.2627881395017	0.974024	16.826693	0.0832837999999999	0.0450158	0.0450787388	0.0624478547	-0.0631060121	0.0741373917	-0.0419104238	-0.0076135074	0.0066714516	0.015254927	0.0339504104	-0.0024977136	0.0712238587	0.092142026	-0.1201440376	0.0316206425	-0.1156331539	-0.1099583755	0.0211425313	-0.0991935738	0.1124058515	0.0078031689	-0.0736954207	0.0965273109	0.0580752576	0.0435452286	-0.0326447298	-0.0353854839	-0.0265021789	0.0949487404	-0.088555836	-0.0320461356	-0.0635862832	0.0117836371	-0.0359612741	0.0780359645	0.0198356882	0.0584824847	-0.0022447486	-0.0557324692	0.0019791317	0.0517595148	-0.0676038794	-0.0198646786	0.0917910779	-0.0478383521	0.0518031013	-0.0536787458	-0.0154549092	0.0271276068	0.0560973221	-0.0391625974	-0.010436779	-0.0419535863	-0.0285034842	0.1121081341	-0.0693633754	0.1032468626	0.1064852078	0.0393746813	-0.0119427805	-0.0391028591	0.0456603286	-0.0109070615	0.04782629	0.0068359398	-0.1272359213	0.0204503149	-0.0530808306	-0.0881936559	-0.0274550777	-0.0474209808	0.0215602489	-0.0229681873	-0.155212017	-0.0317910608	0.0625389215	-0.0152730526	0.0909940172	0.0234676846	0.0771947086	-0.0002310238	-0.0168633024	0.0023769739	-0.0288839689	0.0299967674	0.0485677149	0.0398119296	-0.1483540467	-0.1580497753	-0.0194924942	0.066743956	0.0565000191	-0.0719524291	0.0027560928	0.0067070308	-0.0315785664	0.1021640118	-0.0739318445	-0.0301714735	-0.1256358386	-0.031348783	0.038035181	-0.0131257849	0.0546919679	0.0134747738	-0.0333759851	0.0556859564	0.0443750507	0.1608523377	0.0076268671	-0.1014639107	-0.0227120151	0.0980872016	0.0194153	3.900000000000084e-05	1.5210000000000654e-09	0.00037695387409	0.0646293	-0.0231673	0.00417694641849	0.00053672378929	-1.09663	0.03308	0.0010942863999999	1.2025973569	-0.0125754	0.0005232999999999	0.00015814068516	2.738428899999991e-07	-0.00259395	1.6649999999999998e-05	2.7722249999999987e-10	6.728576602499999e-06	0.001476	0.0	0.0	2.1785760000000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
542.5756356805325	0.2184980525125865	0.047741398951793	294388.320434134	810.399207622941	-1.4206212744797997	2.0181648055046097	656746.8757158907	544.936123176259	0.588215596697637	296955.3783423709	0.3459975881983571	577.0605108389852	443.9800918025316	1.193387	20.616289	0.0649812999999999	0.0343742	0.0135151831	0.0589797146	-0.0457661805	0.0685789247	0.0228961653	0.0052131079	-0.0094460993	0.0097499024	0.0038995741	0.0174489005	0.014051563	0.0724082103	-0.1074449528	0.0149567612	-0.0644155475	-0.0095530343	-0.0168231277	-0.0388846981	0.1028150928	0.0152298653	-0.0011024409	-0.0287576424	0.1515655879	0.0591423439	-0.0721826618	0.0296648757	-0.0693602589	0.0071789934	-0.111708024	-0.0652114798	-0.1067321992	-0.030646266	0.1282219654	0.0115964634	-0.0509682351	-0.020819447	0.0736798128	-0.0499824991	-0.098220588	0.0319612109	0.0070984286	-0.0522603888	-0.0307227642	0.0552698108	0.0078858471	-0.0371255275	-0.0326592066	-0.0699338433	0.0369119539	-0.1201316974	0.0084956974	-0.0165382144	-0.0088383383	0.0842805675	-0.0678912425	0.0508932725	0.0346958941	-0.0062280154	-0.0928920997	-0.0723654934	0.0177774045	0.0961304071	0.0367193417	0.0770210495	-0.0873543988	0.0391658043	-0.1386678921	-0.0192824461	-0.0253899371	-0.1247239686	-0.0354983571	-0.0787417429	0.0509807499	0.0277134212	0.0298592004	0.0910268034	0.034868471	0.0260757855	0.0767064162	0.0538691999	-0.0530285181	0.0016295684	0.0403137993	0.1043017885	0.0393167668	0.0500726327	-0.1072152128	-0.1319711316	-0.0518452077	0.0588843704	-0.0003533237	-0.0558913103	0.012094719	-0.0081251118	-0.0096531507	0.1556373745	0.0578116833	-0.103184782	0.0330294768	-0.0585895002	0.0180508897	-0.0883318559	-0.0289070973	0.114035704	0.005368938	0.0726400876	-0.1384393823	-0.1056890987	0.0059341712	-0.1019113804	-0.0177231056	0.0998612018	0.0194007	-1.460000000000003e-05	2.1316000000000087e-10	0.00037638716049	0.0462766	-0.0183527	0.00214152370756	0.0003368215972899	-1.07125	0.0253799999999999	0.0006441443999999	1.1475765625	-0.0121959	0.0003794999999999	0.00014873997681	1.4402024999999973e-07	-0.00263913	-4.518000000000013e-05	2.041232400000012e-09	6.9650071569e-06	0.001476	0.0	0.0	2.1785760000000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
542.5678483653072	-0.0077873152253005	6.064227841819725e-05	294379.870079759	814.0598871136172	3.6606794906761024	13.400574333456648	662693.4998074351	544.9983649712162	0.0622417949572309	297023.21782129904	0.0038740410394979	577.3180481095886	438.0903734993794	1.603095	27.694191	0.3468796	0.212318	0.0118257873	0.0405170214	-0.071280197	0.0489447699	-0.0232924547	-0.0149281472	0.0622079182	0.0204024052	-0.0807999256	0.0101938053	0.0273662804	0.0515949189	-0.0175430512	0.10768803	0.0053203284	-0.1033675006	0.2112261698	-0.0837583447	0.2023590819	-0.0632816542	0.1021622994	-0.1751094024	0.1299072506	0.1155651568	0.2636844644	0.008677464	0.073542584	0.0103160433	-0.096228281	0.022559537	-0.0747290506	0.0700802112	-0.0222755729	-0.0527120254	0.1631692901	-0.0720136425	-0.11520357	-0.104357672	0.1290831967	0.0707191658	0.054113673	-0.0337905037	-0.0090886351	-0.0364690688	-0.0435434308	-0.1254450787	-0.0231553683	-0.0935020375	0.1689701463	0.0851310059	0.0019656659	-0.0264520502	0.0364793384	0.0355086288	-0.1174772508	0.0032320226	0.1429976472	0.0141722969	0.1012176036	-0.0586861528	0.0290393877	0.0464928729	0.0926076662	0.2219253155	0.094159302	0.1960227457	-0.0200966475	-0.1309286465	0.1783362228	0.2183568193	0.1573347261	-0.0270663067	-0.1282474939	0.174896666	-0.1037471152	0.1652928339	0.0538761632	-0.0895545526	0.078375731	-0.0839803587	-0.1293431569	0.04907304	-0.0764729168	0.0662114655	0.02213002	0.0549271058	-0.0821131454	-0.0635575507	-0.0076499541	0.039584613	0.0683199239	-0.1038287814	-0.0363771423	0.254697601	-0.0468380116	0.2383757277	-0.0397427636	0.2136517497	0.0770235499	0.0453724166	0.16693906	0.2136176421	-0.0251671345	-0.4220950988	-0.077897874	0.1830144114	-0.3428858919	-0.2234879358	0.0042398529	-0.1022474116	-0.0126905962	0.1011985345	-0.017317	-0.0367177	0.0013481894932899	0.0002998784889999	0.138004	0.0917273999999999	0.0190451040159999	0.0084139159107599	-1.11932	-0.04807	0.0023107249	1.2528772624000002	-0.00891977	0.00327613	7.95622968529e-05	1.0733027776900004e-05	-0.00250797	0.0001311599999999	1.7202945599999988e-08	6.2899135209e-06	0.001476	0.0	0.0	2.1785760000000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
