global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
564.5166325515128	-0.2271882609827571	318679.0284272997	0.0516145059283693	732.9232567226928	-3.421314818577571	11.705395087818475	537176.5002449983	593.7670565591923	0.7765409103407137	0.6030157854327843	352559.317454967	606.7852911740507	428.87756366026	1.145791	22.196367	0.0274548449999999	0.0195805	0.0605549205	-0.0265363993	-0.0615600678	-0.0347287902	0.0093737121	0.0121284665	0.0065588276	0.043841037	-0.0139174951	-0.0354497387	0.0489042273	-0.0948628676	-0.0187315101	-0.0247804845	-0.0861387677	0.0432463479	-0.0374854299	0.0982450701	0.0329518963	0.0199568636	-0.0059633068	0.0572162111	0.0874760466	-0.0671357134	-0.07881367	0.0436928573	0.0200870808	-0.0739466747	-0.0010581819	-0.092579291	0.10434049	-0.086121223	0.0742182576	-0.1073427332	-0.0382899231	0.0508409698	0.1219758179	0.004748236	-0.0149634084	0.0296178702	-0.0605431133	-0.0221109236	-0.0390272907	-0.0482917344	0.0098725448	0.0573649184	0.0131295453	-0.0736043466	-0.0147510251	0.1010092785	0.0574657651	-0.0381855421	0.031435451	-0.0753564921	-0.0393063901	-0.0557440489	-0.0188311414	0.0391349411	0.0357692177	-0.0204491769	-0.0345217183	-0.0577385957	-0.0230550015	-0.0012359968	0.0204537753	-0.0332332417	0.0141504564	0.0328224562	0.063925796	-0.0672518835	-0.0391412848	-0.0357894685	-0.0117899966	0.0116376834	-0.0621820326	0.0332862887	-0.0069246014	0.0630509757	0.0167057492	0.0096423361	-0.0458617333	0.075164843	0.0129655128	-0.0480876073	0.0170343366	0.0929978033	0.0087952146	0.0037777755	-0.0143261173	0.0949495281	0.0731449155	0.0404349114	0.0016963469	-0.033512	-9.500000000002562e-06	9.025000000004867e-11	0.001123054144	-0.00159327	-0.01288647	0.0001660611090609	2.5385092929e-06	0.0750983	-1.5099999999892977e-05	0.00563975466289	2.280099999967679e-10	-0.000443603	0.0	1.96783621609e-07	0.0	6.47565e-05	0.0002908754999999	4.19340429225e-09	8.460855650024997e-08	0.000108314	0.0	1.1731922595999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.4727985088163	0.9561659573034832	319759.4858533923	0.9142533379060862	733.1740960899689	0.2508393672760576	0.0629203881754529	537544.2551773429	593.5946981444747	-0.1723584147175643	0.0297074231239518	352354.66566523	606.0320824298416	427.0887183103342	1.029632	19.946125	0.277297775	0.185392	0.0532193199	0.0429331804	-0.0177670495	-0.0624540638	-0.0127785816	0.0847114752	0.0209965362	0.0639189697	0.0288349048	0.0179149312	0.0521418908	-0.0580850223	-0.0219399489	0.0046183333	-0.0154061919	0.0235960761	0.0885987349	0.0409817085	0.0428166281	0.054107762	0.0148865434	-0.0152806348	-0.0947712745	0.1464131294	-0.0848599382	0.0041541212	0.1409855929	-0.0698582649	0.0792647528	0.0584291522	0.1199478596	0.1753120345	0.0160411416	-0.1234387502	0.0768376967	0.0527403083	-0.0808939429	0.0970072517	0.0524071315	0.0701653022	-0.0034379415	-0.0214639755	-0.0801499425	-0.0228275235	0.0109264214	-0.0793485226	-0.0244655396	0.0192488289	-0.0598945356	0.0550436856	-0.010814089	0.0738427058	0.031027528	0.0865050151	0.1312547694	0.0081257276	-5.76244e-05	-0.0370681875	-0.0461657952	-0.0209527595	-0.0643041868	0.0168670486	-0.0317650923	0.0249997846	-0.0790531461	0.0193228714	0.008469696	0.0842362375	0.0584111295	0.0247678277	-0.04359993	-0.0365132084	0.0287486308	-0.0044607059	-0.0254975079	0.0163938952	0.0287117727	0.0443128675	0.004208389	0.0412631732	0.0436245452	0.0117747722	-0.0341587004	-0.0338164613	-0.0064589183	0.0711738931	0.0187666333	0.0486930361	-0.0558565912	0.094293869	0.0707261675	0.0357097311	-0.0050871859	-0.0656237	-0.0321116999999999	0.0010311612768899	0.0043064700016899	0.00212208	0.00371535	1.38038256225e-05	4.503223526400001e-06	0.259192	0.1840936999999999	0.0671804928639999	0.0338904903796899	0.000243429	0.000687032	5.925767804100001e-08	4.72012969024e-07	0.000387833	0.0003230765	1.5041443588900004e-07	1.0437842485225001e-07	0.000245746	0.000137432	6.039109651599998e-08	1.8887554624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
567.4489575723214	1.976159063505179	321998.31944991427	3.905204644273666	730.6289265210378	-2.545169568931101	6.477888134612926	533818.628269284	595.1257646965099	1.5310665520352131	2.344164786760996	354174.6758056057	606.6265407000154	432.53823765649554	1.012126	19.606998	0.13894743	0.0802886	0.0318056659	0.0821977152	0.0543993815	-0.0927530519	0.0295171075	0.0714648417	0.0245403654	0.0124094948	0.0565834862	0.0640701974	0.0784558405	-0.0184947442	-0.0331706829	-0.0490924959	0.0323047217	0.0664833182	0.1074829423	0.1225989232	0.0191633726	0.0472423257	0.0892008432	0.006057101	0.0791550412	-0.0735390421	-0.0626748473	-0.0026648302	0.1230787546	0.0431520821	0.0152571095	0.0485276368	-0.0766448577	0.0466138269	0.1468266044	-0.1339544044	-0.0401425092	-0.0263597797	-0.1245295206	0.0568507829	-0.0806638687	0.0489358074	0.0639947482	-0.0174753265	-0.0741057823	0.0543795188	0.0093574734	-0.1212611214	-0.062749396	-0.0060006442	-0.0752072482	0.0895654744	-0.0552419052	-0.0951406368	0.2007643251	0.0176732158	0.0436372793	0.0652809483	0.020961028	0.0123684756	0.0130003318	-0.1652123828	0.0107035856	0.0311660256	0.1500163499	0.0405576601	-0.0242475787	0.0558523467	0.008394951	0.051584234	0.0227197617	0.0417905302	-0.027243506	-0.0460359987	0.0290360073	-0.0553411915	-0.0467020653	-0.0813237993	-0.0034273631	0.0948720661	-0.0303571685	-0.03515223	0.0411122935	0.0305490518	0.0202342003	-0.0527555551	0.092854731	0.0095777366	0.0941013399	0.0381169318	0.0626588761	0.0936124309	0.0682300815	0.0308967027	-0.0118484738	-0.0596793	0.0059443999999999	3.533589135999995e-05	0.0035616188484899	-0.0417417	-0.04386378	0.0019240311958883	0.0017423695188899	0.318181	0.058989	0.101239148761	0.003479702121	-0.000206783	-0.0004502119999999	4.2759209089e-08	2.0269084494400002e-07	0.000434345	4.651199999999997e-05	1.88655579025e-07	2.1633661439999968e-09	0.000139465	-0.0001062809999999	1.9450486225e-08	1.1295650960999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
570.5268648780345	3.077907305713097	325500.90354755905	9.473513382562055	739.4754955570679	8.846569036030132	78.2617837092471	546824.0085293711	597.2886746144932	2.1629099179832565	4.678179313310338	356753.7608227379	608.8740116267387	449.2476568059773	1.264903	24.503811	0.3926383	0.200147	-0.0264474868	0.1415499234	0.1384841623	-0.0518948497	-0.0001498974	0.1034837731	0.0108408587	-0.0844721372	0.0980597328	0.1310785806	0.0431985346	-0.0587957024	-0.0041847767	-0.1250120906	-0.0220979498	0.0077217932	0.0866662361	0.0936623226	0.0776892846	0.0497975154	-0.0343803595	0.0644825456	0.1790790233	-0.132478015	0.092505358	0.0445829547	-0.0061339397	-0.0691059296	-0.0611069506	-0.013806752	0.0188989093	0.0096020231	0.0104796027	0.0509106769	-0.0579126763	0.0602318699	0.0763727193	-0.0916257251	0.1068233308	-0.0039723982	0.1613008694	0.0258233364	-0.1022117952	-0.0274931884	-0.0206531296	-0.012474133	-0.1532546907	-0.0425887343	-0.02925576	0.0938214417	0.0653314436	-0.0055435319	-0.0623552472	-0.0580652245	-0.1291569312	-0.0368048145	-0.0873082817	-0.0037720451	-0.0471646887	-0.0575905999	-0.0008825832	-0.0509937567	0.0222211855	0.0683369024	0.0027931938	0.1081314156	-0.0458991166	0.0722916494	-0.0082418837	0.0295028862	0.010677188	-0.0597021783	0.0796017506	-0.0857637788	-0.0452297557	-0.0996762905	0.069889261	0.1459362388	-0.078565432	0.1062447464	-0.0855420094	0.0254907728	-0.0048806184	-0.0201497263	0.027684094	0.013393862	0.0590395453	-0.115615162	0.029580499	0.0929054001	0.0656593869	0.0260076665	-0.0185579513	-0.0348324	0.0248468999999999	0.00061736843961	0.00121329608976	-0.0821136999999999	-0.0403719999999999	0.0016298983839999	0.0067426597276899	0.492535	0.174354	0.242590726225	0.030399317316	0.00195451	0.002161293	3.8201093401e-06	4.671187431849e-06	0.00118765	0.0007533049999999	1.4105125225e-06	5.674684230249998e-07	0.000286175	0.00014671	8.1896130625e-08	2.1523824100000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
570.6981595249923	0.17129464695779	325696.3892852136	0.0293418560763939	736.1035622091343	-3.3719333479335774	11.369934502906544	541848.4542969769	597.2986510886923	0.0099764741991066	9.953003744544032e-05	356765.67859237135	608.8030252628098	477.9609104949689	1.442082	27.936131	0.2597376	0.167407	-0.0780891547	0.0887314919	0.1229102537	-0.0032255439	0.0431387358	-0.110734546	0.0970695062	-0.1127146548	0.030931563	0.1069501845	-0.0407052788	-0.008635416	0.091267476	-0.0263431922	0.089342146	-0.0074333558	0.0675335495	0.0626144998	0.0821823231	0.0209259005	-0.0119700042	-0.018947275	-0.0503898679	0.0602454598	-0.0186262405	-0.0558453295	0.0212885607	0.0701499778	-0.0797761817	-0.0332066007	0.2764435431	-0.116935153	-0.0760495372	0.0613517065	-0.0256936495	-0.0217684012	0.0088594139	-0.0894958608	0.0050189593	-0.0742249321	0.1282240592	0.0671292797	0.0612191084	0.0442902246	-0.0861838357	-0.0649327018	-0.1070071796	-0.0492472658	-0.0134093707	0.0515515283	0.0241632777	0.0433823537	0.0356290863	-0.1074016785	-0.042742211	-0.0439732437	0.00863999	-0.0344438491	-0.0218342504	0.069202819	0.0059239475	0.0168758383	-0.0514342108	-0.1042427321	-0.1108040249	0.0673173364	-0.0640429332	0.001197742	-0.0941520299	0.12782958	0.0517337733	-0.0486817528	0.0658399234	0.0318662091	-0.0707824288	0.0092988123	0.0917914377	0.1098365613	-0.0616720831	0.1356548477	-0.0632399138	0.0106461245	-0.0172661183	-0.0180639871	-0.0789738365	-0.0301729631	0.1033594062	-0.0735584043	-0.1647143064	0.0921729699	0.0630168947	0.0210546499	-0.0251862796	-0.0476966	-0.0128642	0.0001654876416399	0.00227496565156	-0.0712216	0.0108920999999999	0.0001186378424099	0.00507251630656	0.345686	-0.146849	0.119498810596	0.021564628801	0.0031008	0.00114629	9.61496064e-06	1.3139807640999998e-06	0.000728862	-0.0004587879999999	5.312398150440001e-07	2.1048642894399994e-07	0.000463743	0.000177568	2.1505757004900006e-07	3.1530394624000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
570.3847073636791	-0.3134521613131937	325338.7143943499	0.0982522574319124	746.7573542937688	10.65379208463446	113.50328578261988	557646.5461918294	597.0193098111154	-0.2793412775769184	0.0780315493583049	356432.0562873405	610.0690758570123	490.4283297991592	1.258009	24.370253	0.31077902	0.182241	-0.0864530692	0.0047672586	0.0710547521	0.0748120359	-0.0341500477	-0.0883945678	-0.0233858844	-0.1179949423	-0.0003382491	0.0472353015	-0.0634672149	-0.0571219397	0.0594624956	0.0130231608	0.0819508646	0.0668889501	0.0786107995	0.0680332039	-0.0262772746	0.0632314048	-0.1129709346	-0.0546344182	-0.0478794742	-0.1027974354	-0.1374684635	0.1365287673	-0.0373324479	-0.011273731	-0.1201921929	0.0292796491	0.0645128977	0.0258719996	-0.1603895491	0.0206442632	0.0757107508	-0.1128015314	-0.1336063832	-0.0421289416	0.0017893546	-0.104338448	0.0813283734	0.047402261	0.0461394796	-0.0410925907	-0.0933676952	-0.0929097094	-0.0207950605	-0.0245418005	-0.0714333299	0.0400274416	-0.0085230916	0.0238254852	0.016244782	0.0628551042	-0.0336828845	0.1448407578	0.1717332153	0.0003520168	0.0880927015	0.0064896539	0.0142608547	-0.0530403372	-0.0816400279	0.0229459129	-0.0730357121	0.019270012	-0.0283105884	-0.0288867379	-0.1015471591	0.0980863103	0.0087312227	-0.0794292428	0.0357560637	0.0385955399	-0.1453885455	0.0204022417	-0.0225197161	-0.0178882804	-0.0446027667	0.0194789788	-0.0286783168	0.0478577304	0.1042364774	-0.081147863	0.049439404	0.0127788342	-0.0238550794	0.0505872957	-0.0912421305	0.0914153405	0.0603054945	0.0160498375	-0.0317044747	-0.0429741	0.0047224999999999	2.2302006249999976e-05	0.00184677327081	-0.0701575	0.0010640999999999	1.1323088099999963e-06	0.0049220748062499	0.177218	-0.168468	0.0314062195239999	0.028381467024	0.00129527	-0.0018055299999999	1.6777243729000002e-06	3.2599385808999997e-06	0.000211901	-0.000516961	4.4902033801e-08	2.6724867552100004e-07	5.57456e-05	-0.0004079974	3.1075719193599997e-09	1.6646187840676002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.5564097923715	-3.828297571307644	320986.16547682154	14.655862294480006	745.7707657081386	-0.9865885856302156	0.9733570372958296	556174.0349849033	595.4895579882382	-1.5297518228771878	2.340140639596079	354607.81367302727	609.4747420970142	483.0687187216059	1.327117	25.709023	0.195943995	0.110524	-0.0461145345	-0.0743378134	-0.0087145561	0.0881098974	-0.0766260726	-0.070032846	-0.0359883692	-0.0604073121	-0.0387696291	-0.0407596703	-0.117058773	-0.0487628311	0.0389973095	0.0756731636	-0.012706213	0.0146648457	-0.0800464618	-0.0497871424	-0.015318085	-0.0371294726	-0.1040202176	-0.0373236322	-0.0036715729	0.0634047411	-0.0341821782	0.0813080499	-0.0601100018	0.1229439246	0.0595181898	-0.087568684	-0.0512886665	0.0730528651	-0.0774901187	0.014995474	0.1669375601	0.0255566305	-0.0494440962	0.007680496	-0.0641805148	-0.079229517	-0.012282273	0.0345144919	0.0928608406	-0.1266842008	-0.0278336977	0.0133391008	0.0683244075	0.04154582	0.0387495546	0.0471311386	0.0413939092	-0.0714269154	-0.069697447	-0.0653370512	-0.0113696925	0.179526695	0.005364243	-0.0272614466	-0.0574039437	0.021602052	-0.0962297332	0.1648921742	-0.1273306233	0.0368691353	-0.1054286454	-0.0208908435	0.0061670102	-0.0212840023	-0.0185164298	0.0241615186	-0.0154933133	-0.0606807253	-0.0211619409	0.0173633459	-0.1634141094	0.0388185277	0.0087057376	-0.0867633432	0.0165487973	0.0804564266	-0.0662388077	-0.0218439438	0.0360284686	-0.0321832058	-0.0036518737	0.0511578815	-0.057820038	0.1072531261	-0.012279703	0.0906327191	0.0575281511	0.0110055415	-0.0380840342	-0.0429731	1.000000000001e-06	1.0000000000020005e-12	0.00184668732361	-0.0347629	0.0353946	0.0012527777091599	0.00120845921641	0.113251	-0.0639669999999999	0.012825789001	0.0040917770889999	-0.00053659	-0.00183186	2.879288281e-07	3.3557110596000003e-06	0.000211901	0.0	4.4902033801e-08	0.0	-4.40223e-05	-9.97679e-05	1.93796289729e-09	9.953633870409998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.2340709783491	-4.322338814022373	316107.1505688873	18.682612823204337	738.4410289179327	-7.329736790205857	53.725041413697255	545295.1531893752	593.3999377760643	-2.089620212173827	4.3665126311253895	352123.48615263705	606.6270076131744	448.5612827377996	1.212272	23.484238	0.1629197349999999	0.10253	0.0329226635	-0.0495119725	-0.0441112825	0.0180609105	-0.0882279338	-0.0393194845	-0.0367653376	0.0254756162	-0.0071044254	-0.0641097972	-0.0780382052	-0.1147692876	-0.0180957883	0.0434847942	0.0120653107	0.0095190008	-0.0921819456	0.0347551905	-0.0110615437	-0.0379791861	-0.1290055013	-0.0098009696	-0.0912950442	0.1149189068	-0.0246198708	-0.0077060954	0.0576691323	0.0564630763	-0.0552298428	-0.0011788596	-0.0353634523	0.1364212541	0.0949497148	0.0209075262	-0.036233591	0.039856695	-0.0014883922	0.0256377953	-0.0649116883	0.0084574384	-0.0409259008	-0.0075694839	0.0771301144	-0.1225154578	-0.0198264708	-0.0029695847	0.0865452783	-0.0147835601	0.0742498359	0.0309203794	0.0286703166	0.0159825513	-0.0297229944	-0.0459355939	0.0380229842	0.0841570716	0.054732234	0.0150663909	-0.0069850698	0.0482826534	0.0453301236	0.1228505092	-0.0511080877	0.0225248951	-0.1306503927	-0.0044362175	0.0351687922	-0.0066468515	0.0449000094	0.0078486409	-0.0499257433	-0.0138322264	-0.013331444	0.0146342582	-0.1419908302	0.0665614248	0.028470691	-0.059725525	0.0597393278	0.0822562502	-0.1117939211	0.0035959484	-0.0312599462	-0.0064682445	0.0219590222	-0.010933274	-0.0002126167	0.0802275307	0.0666795748	0.0898253196	0.0546879015	0.0059341712	-0.0442970619	-0.0538712	-0.0108981	0.00011876858361	0.00290210618944	-0.0212784	0.0134845	0.00018183174025	0.0004527703065599	0.183666	0.0704149999999999	0.033733199556	0.0049582722249999	-0.00177207	-0.00123548	3.1402320849e-06	1.5264108304e-06	0.000211901	0.0	4.4902033801e-08	0.0	-0.000170985	-0.0001269627	2.9235870224999995e-08	1.6119527191289996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560.2419769108755	-1.9920940674736585	313871.0726930059	3.968438773663745	732.8188270552653	-5.622201862667453	31.609153784581373	537023.4332866548	591.8724287264569	-1.527509049607488	2.333283896632772	350312.97188655473	604.9619952884407	423.3884898037725	1.114767	21.595356	0.136198555	0.0698557	0.0873752565	-0.0343086196	-0.0772709401	-0.0282712088	-0.0248596056	-0.0426295049	-0.0248490521	0.0854109343	-0.0109838595	-0.0732854688	-0.0740792746	-0.0284169695	-0.0002402902	0.0681501459	-0.037337466	-0.0111004729	-0.1118092025	0.0757140161	-0.0040196969	-0.0165267071	-0.0448907125	0.1011219368	-0.0075172049	-0.0650792918	-0.1211846301	6.27928e-05	0.0332348373	-0.0522918037	-0.1053500265	0.0019581886	-0.0560173274	0.0563884995	0.061223149	0.1709370378	0.1532518342	-0.0942731355	0.0267953264	-0.0963178796	-0.0524459551	0.053211278	-0.0721345549	-0.0095203448	0.0916450114	-0.0549539459	0.0007358929	0.0272240645	0.1144193295	0.00070709	0.0754522523	0.0308567635	-0.0189001437	0.0074731027	0.0165905435	-0.0539840422	0.0448860843	-0.0313921258	0.0667425877	0.1429063895	-0.0535855221	-0.0726713531	-0.0088816339	0.0270502113	-0.0458221103	0.002886642	-0.1525185551	-0.0031399572	0.0522286501	-0.0241501624	0.0686387278	0.0256902022	-0.0600109875	0.0869865085	-0.0520869083	-0.0094165303	-0.1196947938	0.0295170188	0.0371648952	-0.034182581	0.0533714713	0.0874847271	-0.0879154029	0.0532286738	-0.0930756556	0.0287547935	0.0588500675	0.0382338398	0.0483360128	0.0651739747	0.0834664789	0.0889933628	0.0517878515	0.0008482025	-0.0503163898	-0.0748729	-0.0210017	0.00044107140289	0.00560595115441	-0.000738795	0.020539605	0.000421875373556	5.458180520249999e-07	0.20896	0.025294	0.0436642816	0.000639786436	-0.00280596	-0.00103389	7.8734115216e-06	1.0689285321000005e-06	0.000286602	7.470100000000002e-05	8.2140706404e-08	5.580239401000002e-09	-0.000449659	-0.000278674	2.02193216281e-07	7.765919827600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560.5817609647589	0.3397840538834771	314251.9107263501	0.1154532032734896	730.2623240340553	-2.556503021210005	6.535707697455885	533283.0619036196	590.9043498230931	-0.9680789033637892	0.937176763138037	349167.9506398524	603.7700126850159	409.90811343616537	1.006602	19.499975	0.089867805	0.0498222	0.1074736818	-0.0096610403	-0.0659689101	-0.0616802801	0.0484315467	-0.0116637567	-0.0255328764	0.1250061392	-0.0064980411	-0.0840784595	0.0024776993	0.0105979068	0.0221944341	0.1243564104	0.0837649817	-0.0569720415	-0.0866722018	-0.0463290607	-0.0882803406	0.0807239899	-0.0357109669	0.0560802004	-0.0344743439	0.0213994689	-0.0471446099	-0.0755854734	0.0556781039	0.0343184966	-0.031748561	0.0341586963	0.0595461948	-0.0221256577	-0.0751345522	-0.0329894588	-0.0815950811	0.1148616577	-0.2547333334	-0.07556854	-0.1263875702	0.092371592	-0.0869253328	-0.0462821178	0.0618187924	0.0282690129	-0.0007249585	-0.0068807977	0.1561686011	0.0102866095	0.0735236099	-0.0414733307	-0.0484954073	0.049879736	0.0435087997	0.0331924351	-0.0226587035	0.0556326303	0.0224952686	0.0403930278	-0.034610141	0.0292694166	0.0617348846	-0.0146897675	0.0468096604	0.0082763001	-0.0708117342	-0.0100467349	0.0515765726	-0.0221195856	0.055762168	-0.0007785421	-0.0635099744	0.0694541635	-0.0488613497	0.0085837815	-0.0754954255	0.0112447895	-0.0091102239	0.1307451152	0.0680209373	-0.0103289245	-0.0659712206	0.0576000016	-0.1019272876	-0.0068245056	0.036783495	-0.0246526842	0.1178854819	0.0273472896	0.0332566181	0.088137076	0.0488311722	-0.0042398529	-0.056115697	-0.0748203	5.259999999999987e-05	2.766759999999986e-09	0.00559807729209	-0.015993	-0.015254205	0.000232690770182	0.000255776049	0.164453	-0.044507	0.0270447892089999	0.001980873049	-0.00304861	-0.00024265	9.294022932100002e-06	5.887902250000004e-08	-7.1828e-05	-0.00035843	5.159261584000001e-09	1.2847206490000004e-07	-0.000449659	0.0	2.02193216281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
