global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
564.9546550156308	-0.5383423180687714	319173.76222383045	0.2898124514236582	747.4107956379228	18.360807408653727	337.1192486976736	558622.8974361127	596.4523601926886	0.1056059785917113	0.011152622714313	355755.4179794288	609.383510349241	476.0286832019752	1.192242	23.996656	0.18486575	0.104968	0.061444532	0.0334955005	-0.030551247	0.0687048617	0.0777602357	0.0199763166	0.0014473531	0.0047651483	0.0275505023	0.1037742888	0.0064625163	0.0288528731	-0.1160895604	0.0349018483	-0.0403088832	-0.0614233477	-0.0402863782	0.0701389286	-0.0343235028	-0.0359873357	0.0127527302	0.0440862328	0.0669629191	0.0169894361	0.1225557972	-0.0165223988	0.0526155792	-0.046591721	0.1091415316	-0.0930128517	0.0445415002	-0.0499567659	0.1020768075	-0.049787913	-0.0038074337	-0.1459107577	-0.0217979323	-0.1158582081	-0.1220382266	0.0461832606	0.0184712404	-0.0712494294	-0.0232937386	0.0972010857	-0.0229484792	0.0016497466	0.0337595168	0.103131106	0.039284603	-0.0781526507	-0.0106699033	0.0508129657	0.0155414447	0.0013760296	0.0574031277	0.0225485256	-0.0579824583	-0.0215193545	-0.0080658896	0.1179775283	-0.0097291638	0.0779790095	0.1407480829	-0.0002887658	-0.0279663972	0.0879454498	-0.1023987356	0.1421336297	0.0283724743	-0.0744286262	0.0622268001	0.082502822	0.0132153942	-0.0192883724	-0.0138048154	-0.0074412136	-0.0804656032	-0.1110947106	-0.014553207	-0.0281012781	-0.0804188618	0.0874449475	0.0274012443	-0.0306570786	-0.1087583098	-0.0272271733	-0.0599086461	0.07079905	0.0543440445	-0.046053398	0.1061977366	-0.1005635722	-0.0595188537	-0.0663156821	0.0782907735	0.0168870486	-0.0525182979	-0.0970388015	-0.0491856	0.0378697	0.00143411417809	0.00241922324736	-0.0683997	0.0230336	0.00053054672896	0.0046785189600899	-0.0114435	-0.0900721	0.00013095369225	0.00811298319841	0.00306285	0.00032383	9.3810501225e-06	1.0486586890000013e-07	0.000813693	-0.000353977	6.620962982489999e-07	1.25299716529e-07	-0.0008502219999999	0.0	7.2287744928383e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.8515328805397	-2.1031221350910982	316801.84806597326	4.423122715110139	744.222182137565	-3.1886135003577465	10.16725605466368	553866.656385599	594.9189007485245	-1.533459444164123	2.351497866896141	353928.49846783275	607.7577216946886	476.9145031318914	1.004644	20.220808	0.10242305	0.0595053	0.0541044544	0.0450102272	0.0249230731	0.0748211391	0.035227461	0.0104774777	0.0172429251	0.0274292804	-0.0063664285	0.0537807745	0.0672283622	0.0415868131	-0.0976689372	0.05278437	0.0117917162	-0.0310953967	-0.0139876693	-0.0084321707	0.036346658	0.0173886153	-0.0867470337	-0.0552922472	-0.0103608748	0.1516719139	-0.0043879748	-0.0026361995	0.0164756054	0.0121186291	0.1107171529	-0.0443244574	0.0469346675	0.1263800574	0.0914756109	-0.0471514394	0.0611665278	0.0731538353	-0.1364159624	0.0995746174	0.0239635721	0.0190983267	0.0133989113	-0.0548817212	-0.0666757377	0.0589416439	0.0254645556	0.0201703766	0.0210655815	0.108348056	-0.0051194856	-0.0486591737	-0.0063013156	0.0379929407	0.0025980706	0.0687173745	0.0034781218	-0.0699533704	-0.0106743753	-0.1210371992	0.0072092353	0.0321401663	-0.0552200295	-0.021607981	-0.0852351835	0.097249943	-0.0547403186	0.06606953	-0.0635967856	0.1605096001	-0.0414533494	-0.066543692	0.0666690349	0.0637767804	0.0328207358	-0.0594633501	-0.009533318	0.0128282885	-0.0153499801	-0.0810700228	0.0107131992	-0.0214113655	0.0611826215	0.0380549631	0.079973488	0.0242080226	-0.1840412872	-0.0511110205	-0.0283293066	-0.0288173532	0.005453458	-0.0392356232	0.0488784115	-0.0519982503	-0.0207225988	0.0486773053	0.0771837238	0.0135318513	-0.0568238659	-0.0990283447	-0.0449363	0.0042493	1.805655049000004e-05	0.00201927105769	-0.0526613	0.0157383999999999	0.0002476972345599	0.00277321251769	0.038403	0.0498465	0.001474790409	0.00248467356225	0.002659	-0.00040385	7.070281e-06	1.6309482250000025e-07	0.00106162	0.000247927	1.1270370244000003e-06	6.146779732900006e-08	-0.0008502219999999	0.0	7.2287744928383e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.5406772573108	-0.3108556232289174	316452.0135691139	0.0966312184930387	741.4787585797468	-2.7434235578182324	7.526372817592049	549790.7494249624	595.023774054059	0.104873305534511	0.0109984102137349	354053.29168953584	608.0883038814808	457.9598167893929	0.979068	19.706028	0.07077426	0.036396	0.0045854588	0.0436684191	0.0203361605	0.0482275911	0.0128750752	-0.0391713639	0.0222851363	-0.0600806232	0.0112200357	0.0530162289	0.0606490399	0.0327303104	-0.1049559555	0.0118446425	-0.0254191393	0.0287522149	-0.0850863318	0.0189992971	-0.035450209	0.0677075921	-0.0247160053	-0.0692156125	0.064648193	0.03485458	0.0086668722	0.1233512399	-0.1417430298	-0.014601217	0.163708201	0.0711297651	0.0060005678	-0.0120991675	0.0558227391	0.1400527838	-0.0452025898	-0.0270371461	-0.1269917843	-0.0245568639	0.1025906477	0.0580301241	-0.0055407894	-0.0580394076	0.084074884	0.0614568981	0.0239345622	-0.0311853084	0.019339579	0.08786802	0.0176239364	-0.007835466	-0.0610416379	0.0476764251	-0.0571970408	0.0578535526	-0.0023534454	-0.0529548572	0.0258237923	0.0163617458	0.0156133107	0.1388632744	0.0586994355	0.0036687896	0.0098426639	0.0663866372	0.0134583155	-0.0058444201	0.1060521802	0.0839717993	-0.12324596	0.0086092633	0.0681747891	0.0669657781	0.0115227978	-0.0601594485	-0.0344739249	0.0354789291	0.0029652969	-0.0961218057	0.0166285327	0.0372496126	-0.0038309777	0.0891450199	0.0635564785	-0.049738263	-0.0839933567	-0.0113383221	-0.0223345	0.0425298098	0.0306611231	0.029270694	-0.027988074	0.003972547	-0.1219858522	0.0607030356	0.0760555728	0.010161857	-0.0609896438	-0.1005848622	-0.0416934	0.0032429	1.051640041e-05	0.00173833960356	-0.0700915	-0.0174302	0.00030381187204	0.00491281837225	0.00968939	-0.02871361	9.38842785721e-05	0.0008244713992321	0.00233412	-0.00032488	5.4481161744e-06	1.0554701440000004e-07	0.00105293	-8.69e-06	1.1086615849000003e-06	7.55161e-11	-0.000944403	-9.41810000001e-05	8.91897026409e-07	8.870060761018836e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.8418213691181	-0.6988558881927247	315666.232239368	0.4883995524616421	736.3657457082758	-5.113012871471028	26.142900623828407	542234.511452505	594.3315496025193	-0.6922244515396869	0.4791746913094203	353229.99085293186	607.2218783401734	442.4307070839093	1.18865	23.924362	0.10908223	0.0632308	-0.0268762357	0.0583292604	-0.0319922843	0.0547717609	-0.011625339	-0.0423494545	-0.0570493914	0.0331555606	-0.1243687033	0.0143316882	0.0533202686	0.0572479136	-0.0112057438	0.0954567546	-0.0944575402	-0.0521683349	-0.0765908529	0.0311590087	-0.1765460595	0.0677995399	-0.0250580383	0.1039112518	0.1396809834	0.1484758208	0.0414235745	-0.0276482882	-0.0456485291	-0.0255832153	-0.0096438781	0.029364925	0.0199279828	0.0437122985	0.0185414303	-0.0989242768	0.0160441474	0.0174601406	-0.0593382116	-0.0752135	0.082734966	-0.0105459636	0.037900677	0.2077781341	0.0976798064	0.025096025	0.0641623687	0.0367219143	-0.0506401364	0.0598379905	0.0330135643	-0.0900526771	-0.0981672836	0.068397549	0.0958143005	-0.0276226825	0.0349039606	-0.1335874362	0.0120061427	0.0597181075	0.0855721798	0.1124497291	-0.0712037019	-0.0687875142	0.0495442467	0.0615810501	0.0228471936	-0.0235254621	-0.0427973975	0.0711016764	-0.0267647397	-0.0331279421	0.0750862227	0.050012894	0.1037883655	-0.0208067993	-0.0622968496	0.0521561691	-0.0209247199	-0.0796358524	0.0246770071	-0.0141210017	-0.0221736573	0.1833350425	0.0074942001	0.1271844825	-0.0042432887	-0.0494433266	-0.0164189231	-0.0525046493	0.0972148437	0.0267632517	-0.0913037536	0.0822225523	-0.1213460046	-0.0416865503	0.074906629	0.0067807509	-0.0650053833	-0.1017015476	-0.063506	-0.0218126	0.00047578951876	0.004033012036	-0.0539234	0.0161680999999999	0.0002614074576099	0.00290773306756	0.00983702	0.0001476299999999	9.67669624804e-05	2.179461689999979e-08	0.00341978	0.00108566	1.16948952484e-05	1.1786576356e-06	0.000813693	-0.000239237	6.620962982489999e-07	5.723434216900006e-08	-0.0008502219999999	9.41810000001e-05	7.2287744928383e-07	8.870060761018836e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.0860682519706	1.244246882852508	317065.92025946284	1.5481503054881829	740.4576179270779	4.091872218802109	16.743418255004496	548277.4839462425	594.5463238666363	0.2147742641169543	0.0461279845269792	353485.3312233312	607.2898282254067	447.3415234368701	1.347648	27.124556	0.30805278	0.212573	-0.0185541498	-0.0250319499	-0.0538722091	0.0274460492	-0.0307424914	0.0527144591	-0.0346292241	-0.1325483327	0.0727928209	0.0096674668	-0.0181361926	0.0897050605	-0.0391069506	0.0463644902	-0.069717958	-0.0220508069	0.0472375548	-0.0165673018	-0.0305953259	-0.0710339981	-0.1350750884	-0.1133694452	0.0160336909	-0.1113372366	-0.1747294351	0.0781299597	0.0124099763	-0.0566808501	-0.1556376559	-0.0987280738	-0.1441064256	-0.0351166633	0.0815476053	0.1609165241	-0.0054091262	0.0235182993	-0.0541142992	0.0601593628	0.0116839518	0.0196954639	0.0227330501	-0.0056279027	0.0263487508	-0.0067682499	-0.0317375589	0.022760991	-0.0877575823	0.1074848724	0.0505319856	0.0467924715	0.0726440889	0.0503417338	-0.1063929454	-0.0420017955	0.0691126497	-0.0444818259	0.0485887139	-0.0393777363	-0.0196487471	-0.0762008676	-0.0978085473	0.1930125224	0.1349112266	-0.0222127402	-0.0942412816	-0.0786427121	0.0828994918	-0.099318711	-0.1270769401	0.0989830114	0.0005598227	0.0788975743	0.0662028758	0.0479840396	0.0582116885	-0.0439488688	0.0265908154	-0.0428598866	-0.0161348547	0.009798017	0.058235506	0.0582290558	-0.0040484545	0.0519911167	-0.0328628403	0.029618447	-0.0569069766	-0.0102466422	0.0307270595	0.0641911996	0.054921228	0.0120934837	0.0473797466	0.1222555848	0.0737372065	0.0033922301	-0.0688612056	-0.1023735181	-0.101873	-0.038367	0.0014720266889999	0.010378108129	-0.0421484	0.011775	0.000138650625	0.00177648762256	0.216568	0.20673098	0.046901698624	0.0427376980917604	0.0035097	8.992000000000028e-05	1.2317994090000002e-05	8.08560640000005e-09	0.00164397	0.000830277	2.7026373609e-06	6.893598967290001e-07	-0.0007468229999999	0.000103399	5.577445933288506e-07	1.0691353201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.7160504971234	0.6299822451528598	317775.7855880754	0.396877629207838	736.4011334936483	-4.056484433429546	16.455065958656224	542286.6294107301	594.0061669713511	-0.5401568952851221	0.2917694715240624	352843.3263999967	606.932123759206	456.0173417560138	0.963103	19.384689	0.09192145	0.0489113	0.008541319	-0.0562930364	-0.0036880348	-0.0358451379	0.0162431855	-0.0195869984	-0.0716240926	-0.1226801672	-0.0673958881	-0.0090262063	-0.0096160004	0.1106535289	-0.0362034043	-0.0150295091	-0.0914053802	0.0037899149	0.0776284097	-0.0194976955	0.0597553642	0.0161884808	0.0770876951	-0.0149005243	-0.0177598066	-0.031713909	-0.0816233824	-0.0295766465	0.0158544562	0.0072196872	-0.0092592408	0.076566178	-0.0044360939	0.142477093	-0.0452240466	0.0029756959	0.0770840894	-0.0087889718	-0.006184947	0.0246257165	-0.0197316398	0.0899248409	-0.0064776453	0.0711335801	0.0249042132	-0.0118065162	-0.0357593729	-0.0414797021	-0.1054233546	0.0654876673	0.0958548573	0.0321383374	0.0250547267	0.111395882	0.001681896	0.0071536843	0.0425109346	-0.0433353575	0.0508849546	-0.1418079171	0.1273632754	-0.1265375862	0.0854818799	0.0088634708	-0.1404273828	-0.0822770666	0.0818542961	-0.0358509178	0.0672267374	0.0104772945	0.0283318384	0.0427804314	0.0035599659	0.0891831001	0.012791832	0.0111454416	0.0735854593	-0.0631528081	0.0234371981	-0.0297686168	-0.0093756706	0.0051481524	0.0797436242	0.0864439662	-0.0002808911	-0.0754186426	-0.0677869237	0.0704091095	0.0502292331	0.0019511267	0.0326294689	0.0250799958	0.0442666571	0.0173205559	0.0379517374	0.1007991532	0.072547625	-0.0	-0.072547625	-0.1025978352	-0.07931	0.022563	0.000509088969	0.0062900761	-0.0810059	-0.0388575	0.00150990530625	0.00656195583481	0.213778	-0.00279	0.045701033284	7.784100000000082e-06	0.00318044	-0.00032926	1.01151985936e-05	1.0841214760000005e-07	0.00152241	-0.0001215599999999	2.3177322081e-06	1.4776833599999986e-08	-0.0008502219999999	-0.000103399	7.2287744928383e-07	1.0691353201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.2872921369342	-0.4287583601892493	317292.5734829598	0.183833731432174	734.0032339516974	-2.397899541950892	5.749922213288297	538760.7474515503	593.6802032546547	-0.3259637166964921	0.106252344602591	352456.18373648805	606.4218697516873	466.9090284025392	0.913267	18.381628	0.1960474	0.121225	0.0428489979	-0.0346370529	0.0284581733	-0.0236895663	0.0668456582	-0.0797087125	-0.0062620929	-0.0081303535	-0.0538615417	-0.0048517387	0.0272049751	0.1045542295	-0.0265915251	-0.0933324912	-0.0448458729	-0.0427122558	0.0869038504	-0.0092644716	0.051800243	-0.0507231332	0.0288744659	-0.0507161637	0.00983429	0.0558550342	-0.0177051729	-0.1371260493	0.0362223165	0.0643783355	0.0896982176	-0.030302795	-0.0251915462	-0.0266652483	-0.0488531739	0.020203601	-0.0860238199	0.077002113	-0.099077278	0.0228237929	-0.0577468196	0.1465631444	-0.0570451953	0.0777856089	-0.0416970168	0.0111796957	-0.0077900621	-0.1203535475	-0.0334343748	0.0473935791	0.0854887927	-0.0292435904	0.0439164722	0.0259998341	0.0655827499	-0.0499907847	0.1206525239	0.0055960711	0.0056391843	-0.1590231264	0.0883090333	0.0241055037	0.0854748839	0.0008558863	-0.0445820808	-0.045293332	-0.0474961919	-0.0188755874	0.042647722	0.0388018191	-0.0567106038	0.0357147218	0.0416361885	0.0984473367	-0.0144688142	-0.0394644652	0.0414306682	-0.062814069	-0.0316432526	-0.0445550394	0.0300266902	-0.0320999914	0.0276624512	0.0450132287	0.0333295334	-0.1072169927	-0.0619180894	0.0808308055	0.0179282701	0.0056786934	0.0044862294	-0.0291404692	0.0942677023	-0.0195233415	-0.031716795	-0.003149918	0.0713382097	-0.0033922301	-0.0760555728	-0.1023735181	-0.0491733	0.0301367	0.00090822068689	0.00241801343289	-0.059569	0.0214369	0.00045954068161	0.0035484657609999	0.100237	-0.1135409999999999	0.010047456169	0.0128915586809999	0.00313456	-4.587999999999988e-05	9.8254663936e-06	2.104974399999989e-09	0.00100597	-0.00051644	1.0119756408999998e-06	2.6671027360000015e-07	-0.000793886	5.6335999999899966e-05	6.302549809960001e-07	3.1737448959887292e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.571111936679	-0.7161802002551667	316486.2559856714	0.5129140792375307	741.2975267084289	7.2942927567314655	53.206706820905126	549522.0231040339	593.4543125717387	-0.2258906829159741	0.0510266006282451	352188.0211099949	606.8560538854535	460.7167344367487	1.115548	22.453012	0.16375393	0.103183	0.0297913822	0.0488648497	-0.0373280731	0.0647813739	0.0216054787	0.0013348122	-0.0118566585	-0.0021440272	-0.0278689147	-0.0072539513	0.0691372401	0.0677746265	-0.0067589446	0.0026606303	-0.009467818	-0.0074013335	-0.0088834445	-0.0241435894	0.0216981078	-0.0621585942	0.0107752134	-0.0341055844	0.1072545701	0.1409876177	-0.0844273334	-0.0242213422	-0.0163785098	-0.0123259444	0.1141900024	-0.0164333567	0.0486170176	-0.1101982832	0.1447837482	0.1812324429	-0.0714827547	-0.0576261638	0.0122477381	0.1039836397	-0.0406986134	-0.0154994486	0.1128303538	-0.0662625366	0.0850383505	0.0157121293	0.056234857	-0.0224089319	-0.0351782326	0.0510844749	-0.0011521247	-0.056978257	0.0016047045	-0.0228904242	0.0103073129	-0.0706296703	0.0564792842	-0.0627463421	-0.0542964528	0.0063120265	-0.0084496822	0.0518640342	-0.0132952609	-0.0719809915	-0.0775787521	-0.040315243	-0.1380987328	0.0143880795	-0.0166188034	-0.0267698303	-0.1219201497	0.0771297404	0.0757968552	0.0509387128	0.0540271934	-0.011963029	-0.0344047927	-0.0215152608	-0.0699929781	-0.0185230104	0.0731017459	-0.0534970423	-0.0430086486	0.0623723562	-0.0266355984	0.0022712667	0.0142176309	0.1123805902	-0.0318336078	-0.0342106762	0.0004440129	-0.0635388202	0.1039872444	0.0388443876	-0.0550526614	-0.0026560492	0.0701092912	-0.0067807509	-0.0793764193	-0.1017015476	-0.0491557	1.76000000000065e-05	3.097600000002288e-10	0.0024162828424899	-0.0254531	0.0341159	0.0011638946328099	0.00064786029961	0.00257737	-0.09765963	6.642836116899999e-06	0.0095374033317369	0.00266643	-0.00046813	7.1098489449e-06	2.1914569690000017e-07	0.00112072	0.00011475	1.2560133183999998e-06	1.3167562500000012e-08	-0.0008502219999999	-5.6335999999899966e-05	7.2287744928383e-07	3.1737448959887292e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.4542311597024	-1.1168807769765865	315230.8536871326	1.247422669979823	740.498806988741	-0.7987197196879379	0.6379531906183781	548338.4831517487	593.3668718320482	-0.0874407396904644	0.0076458829576155	352084.24458775035	606.3659253074231	446.0607941633489	1.090114	21.941092	0.29331173	0.202222	-0.0175221683	0.0287027076	-0.1047299016	0.0409988429	-0.0390885053	0.0605049839	-0.0081914361	-0.0923327311	-0.0368250394	-0.0298327041	0.0195504419	0.0643708462	-0.00275441	0.0833777984	-0.0776358774	-0.0340659171	0.0743225754	-0.0013974885	0.0412045588	-0.0290471243	-0.0968603182	-0.010521867	0.1058198145	0.0662650219	-0.0835465043	0.0250963498	-0.1086195313	-0.1300760582	-0.1469403782	-0.1229302492	0.0251215432	-0.0479324069	0.0331877976	0.0004951994	0.0005805077	-0.0631917326	0.0493089151	-0.0661774378	0.0700010985	0.0807522535	-0.1139103097	0.1073425473	0.0520508818	-0.0254964063	0.0242860583	0.0702140868	-0.0920412291	0.0798916823	0.0475102605	0.0318274753	0.0737897723	0.0448810574	-0.0168671308	-0.0484445875	0.0295458513	-0.0813056116	-0.0406249462	0.0077509153	-0.0158697036	-0.0095554993	-0.0906574204	0.1425176921	-0.0215473845	-0.0026998752	-0.1183339772	0.0351393913	0.0404787525	-0.1258864444	0.0457431343	0.0480894872	0.0066936279	0.0415432838	0.091855543	0.0910703076	0.0395237307	-0.0572162445	-0.001836793	-0.0123050288	0.0158273577	-0.0220342068	0.0428931107	0.0195617419	-0.0636815277	0.077639017	0.0168888686	0.0905146132	-0.0452396782	-0.0449048047	-0.0290459718	-0.0122759428	0.0735541125	0.0233239055	-0.0099146877	0.1314246756	0.0688612056	-0.010161857	-0.0825019948	-0.1005848622	-0.10412	-0.0549643	0.00302107427449	0.0108409744	-0.0241333	0.0013197999999999	1.7418720399999983e-06	0.00058241616889	0.19863	0.19605263	0.0394538769	0.0384366337299169	0.00307739	0.00041096	9.4703292121e-06	1.6888812160000014e-07	0.00152926	0.00040854	2.3386361476e-06	1.6690493159999998e-07	-0.0008502219999999	0.0	7.2287744928383e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.1663807224459	-0.2878504372565658	314907.7068531291	0.0828578742287961	725.356199589527	-15.142607399213944	229.29855884672887	526141.6162829618	593.1241296688162	-0.2427421632320374	0.0589237578105691	351796.23319539067	604.9371260565886	439.3420613117006	1.157431	23.295998	0.112403	0.06807	-0.0243604691	-0.0528701775	-0.0121227236	-0.0780146677	-0.0420930149	0.0134425486	-0.0271737859	-0.0299830517	0.1758934633	-0.0479682732	-0.0187267882	0.0918026308	0.0234104546	0.0017409049	-0.0603401009	1.50571e-05	0.1237765978	0.0544098138	0.0491358027	-0.0015921384	-0.0575206397	0.0105275185	-0.0470730357	-0.0323239088	-0.0956472164	0.0364775125	0.08850404	0.0565813195	-0.0374666506	-0.0230102291	-0.0345994073	0.0185384125	0.0904198418	-0.0444324052	0.1632866413	-0.009853333	0.0443188152	0.0561279211	0.0328822691	0.0728333766	0.088832325	0.0298802361	-0.0040153652	-0.0512449976	-0.0301005922	-0.0419162215	-0.0840419605	0.0331797068	0.0426660996	0.0639202975	0.0869874624	0.0577671531	-0.0857130857	0.0356395689	-0.0973503299	0.0243556482	0.0435194706	-0.090446278	-0.1155625832	-0.0608193253	-0.0753445695	-0.0625478177	-0.0308649062	-0.0939657233	-0.0739321858	-0.081824491	-0.0970952391	0.0172590475	-0.0144713476	0.0540978674	-0.0122373363	0.0622646357	0.0295882098	0.0347423628	0.0926130185	-0.0747291146	0.0378592669	0.0177417214	-0.0360609503	-0.0142040422	0.0598832407	0.0047650627	-0.0104393186	-0.0464994505	-0.0382343239	0.0847577154	0.0410452464	0.0160679492	-0.0163894534	0.0381605117	0.0001429802	0.0114679519	0.0030986815	0.1251040265	0.0675942939	-0.0135318513	-0.0854246103	-0.0990283447	-0.125563	-0.021443	0.000459802249	0.015766066969	-0.0397548	-0.0156215	0.00024403126225	0.00158044412304	0.258475	0.059845	0.066809325625	0.003581424025	0.00284639	-0.000231	8.101936032099999e-06	5.336100000000014e-08	0.00160813	7.886999999999998e-05	2.5860820969e-06	6.220476899999997e-09	-0.0008502219999999	0.0	7.2287744928383e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
